187.9,1.07,1.212
191.6,1.1,1.232
195.3,1.12,1.255
199.3,1.14,1.277
203.3,1.15,1.296
207.3,1.18,1.312
211.9,1.2,1.325
216.4,1.22,1.336
221.4,1.25,1.342
226.2,1.26,1.344
231.3,1.28,1.357
237.1,1.28,1.367
242.6,1.3,1.378
249,1.31,1.389
255.1,1.33,1.393
261.6,1.35,1.387
268.9,1.38,1.372
276.1,1.41,1.331
284.4,1.41,1.264
292.4,1.39,1.161
300.9,1.34,0.964
310.7,1.13,0.616
320.4,0.81,0.392
331.5,0.17,0.829
342.5,0.14,1.142
354.2,0.1,1.419
367.9,0.07,1.657
381.5,0.05,1.864
397.4,0.05,2.07
400,0.173,1.95
401,0.172658116,1.961989306
402,0.17242392,1.974033553
403,0.172283579,1.986119915
404,0.172223264,1.998235566
405,0.172229143,2.010367679
406,0.172287385,2.022503428
407,0.172384161,2.034629988
408,0.172505638,2.046734532
409,0.172637987,2.058804233
410,0.172767376,2.070826267
411,0.172879975,2.082787805
412,0.172961953,2.094676024
413,0.172999478,2.106478095
414,0.172495463,2.117881578
415,0.171721539,2.12905063
416,0.170892353,2.140114081
417,0.170015991,2.151072691
418,0.169100539,2.161927222
419,0.168154083,2.172678437
420,0.167184707,2.183327096
421,0.166200499,2.193873963
422,0.165209543,2.204319798
423,0.164219925,2.214665364
424,0.163239731,2.224911422
425,0.162277046,2.235058734
426,0.161339957,2.245108062
427,0.160436548,2.255060167
428,0.159823896,2.264770816
429,0.159506997,2.274242568
430,0.159232471,2.283628448
431,0.15899467,2.292937214
432,0.158787946,2.302177626
433,0.15860665,2.311358444
434,0.158445136,2.320488426
435,0.158297754,2.329576332
436,0.158158856,2.338630923
437,0.158022796,2.347660956
438,0.157883924,2.356675192
439,0.157736593,2.365682389
440,0.157575154,2.374691309
441,0.157393961,2.383710708
442,0.157187363,2.392749349
443,0.156879889,2.401930093
444,0.156256909,2.4116032
445,0.155598534,2.421310464
446,0.154907458,2.431047013
447,0.154186376,2.440807973
448,0.153437981,2.450588472
449,0.15266497,2.460383636
450,0.151870036,2.470188593
451,0.151055873,2.479998467
452,0.150225176,2.489808388
453,0.149380639,2.499613481
454,0.148524958,2.509408873
455,0.147660826,2.519189691
456,0.146790938,2.528951062
457,0.145917988,2.538688112
458,0.145044671,2.548395969
459,0.144173682,2.558069759
460,0.143358537,2.567497517
461,0.142563303,2.576831772
462,0.141776688,2.586124643
463,0.141000074,2.595376601
464,0.140234845,2.604588115
465,0.139482384,2.613759655
466,0.138744075,2.622891692
467,0.138021299,2.631984696
468,0.137315442,2.641039136
469,0.136627884,2.650055483
470,0.135960011,2.659034208
471,0.135313204,2.667975779
472,0.134688847,2.676880667
473,0.134088324,2.685749343
474,0.133513017,2.694582276
475,0.132964309,2.703379937
476,0.132443584,2.712142795
477,0.131967572,2.720852894
478,0.131660485,2.729363223
479,0.131383706,2.737842352
480,0.13113588,2.746294036
481,0.130915653,2.754722033
482,0.130721671,2.763130098
483,0.13055258,2.771521988
484,0.130407027,2.779901461
485,0.130283656,2.788272272
486,0.130181115,2.796638178
487,0.130098049,2.805002936
488,0.130033104,2.813370302
489,0.129984926,2.821744033
490,0.129952161,2.830127886
491,0.129933454,2.838525616
492,0.129927453,2.846940982
493,0.129932803,2.855377739
494,0.129948149,2.863839644
495,0.129972139,2.872330453
496,0.129996866,2.880907892
497,0.129968475,2.890008211
498,0.129945198,2.899144316
499,0.12992668,2.908311732
500,0.129912565,2.917505988
501,0.129902499,2.926722609
502,0.129896126,2.935957124
503,0.129893092,2.945205058
504,0.129893041,2.954461938
505,0.129895619,2.963723292
506,0.12990047,2.972984647
507,0.12990724,2.982241529
508,0.129915573,2.991489464
509,0.129925115,3.000723981
510,0.12993551,3.009940606
511,0.129946404,3.019134866
512,0.129957441,3.028302287
513,0.129968267,3.037438398
514,0.129978526,3.046538723
515,0.129987863,3.055598792
516,0.129995924,3.064614129
517,0.130007411,3.073356459
518,0.130024498,3.081709406
519,0.130039114,3.090009962
520,0.130050739,3.098260854
521,0.130058858,3.106464808
522,0.130062952,3.114624549
523,0.130062503,3.122742804
524,0.130056994,3.130822299
525,0.130045907,3.13886576
526,0.130028724,3.146875913
527,0.130004928,3.154855484
528,0.129974,3.162807199
529,0.129935424,3.170733785
530,0.129888681,3.178637967
531,0.129833254,3.186522472
532,0.129768625,3.194390026
533,0.129694276,3.202243354
534,0.12960969,3.210085183
535,0.129514349,3.217918239
536,0.129407735,3.225745248
537,0.129289331,3.233568937
538,0.129158618,3.24139203
539,0.129015079,3.249217255
540,0.12871592,3.257339538
541,0.128387526,3.265500977
542,0.128046871,3.273668375
543,0.127695155,3.281840931
544,0.127333579,3.290017843
545,0.126963341,3.298198311
546,0.126585642,3.306381532
547,0.126201682,3.314566705
548,0.12581266,3.32275303
549,0.125419777,3.330939704
550,0.125024232,3.339125926
551,0.124627225,3.347310895
552,0.124229956,3.35549381
553,0.123833625,3.363673869
554,0.123439432,3.371850271
555,0.123048576,3.380022215
556,0.122662257,3.388188898
557,0.122281676,3.396349521
558,0.121908033,3.404503281
559,0.121542526,3.412649377
560,0.121186356,3.420787007
561,0.120840723,3.428915372
562,0.120506827,3.437033668
563,0.120185867,3.445141095
564,0.11993986,3.453202821
565,0.119800574,3.46120094
566,0.119676946,3.469186277
567,0.119568787,3.477158808
568,0.11947591,3.485118507
569,0.119398126,3.49306535
570,0.119335248,3.500999313
571,0.119287088,3.508920369
572,0.119253459,3.516828495
573,0.119234171,3.524723666
574,0.119229038,3.532605856
575,0.119237871,3.540475041
576,0.119260483,3.548331196
577,0.119296686,3.556174296
578,0.119346291,3.564004316
579,0.119409112,3.571821232
580,0.11948496,3.579625018
581,0.119573647,3.587415651
582,0.119674986,3.595193104
583,0.119788788,3.602957353
584,0.119914866,3.610708373
585,0.120053032,3.61844614
586,0.120203098,3.626170629
587,0.120364877,3.633881814
588,0.120538179,3.641579671
589,0.120722818,3.649264175
590,0.120918605,3.656935301
591,0.121144554,3.6644866
592,0.121394108,3.671953343
593,0.121654076,3.679407574
594,0.12192403,3.686850613
595,0.122203539,3.694283779
596,0.122492172,3.70170839
597,0.122789498,3.709125767
598,0.123095089,3.716537227
599,0.123408512,3.723944091
600,0.123729339,3.731347678
601,0.124057138,3.738749305
602,0.12439148,3.746150294
